Date,Weekday,Unit,MedicationType,Drug,IsRestockDay,StockLevel,Shortage,Delivered,Returned,DaysSupply,AvgTimeInStorage_days,WorkloadMin,PickAccuracy_pct,ErrorRate_per100,InventoryAdjustment_pct
2026-03-12,Thursday,Gastro,Perfusions/IV,NACL 0.9% 250ML,No,58,Yes,27,5,2,0.9,25,94.6,2.6,2.5
2026-03-13,Friday,Cardiology,Antibiotics,AMOXICLAV SZ 875/125,Yes,52,No,38,8,3,3.1,49,100,2.7,4.3
2026-03-13,Friday,Cardiology,Analgesics,TRADONAL ODIS 50MG,Yes,87,No,30,3,3,2.9,61,96.0,2.5,0.6
2026-03-13,Friday,Cardiology,Cardiovascular,BISOPROLOL VI 5MG,Yes,65,No,20,3,3,3.9,51,95.6,1.4,4.1
2026-03-13,Friday,Cardiology,Anticoagulants,CLEXANE 60MG,Yes,53,No,39,6,3,1.4,66,97.7,1.0,5.6
2026-03-13,Friday,Cardiology,Diuretics,SPIRONOLACTONE EG 25MG,Yes,78,No,25,7,3,2.6,48,91.7,0.5,0.4
2026-03-13,Friday,Cardiology,Respiratory,PULMICORT 1MG,Yes,75,No,24,6,3,3.1,43,96.7,1.9,1.6
2026-03-13,Friday,Cardiology,Antidiabetics,METFORMINE VI 850MG,Yes,84,No,23,4,3,3.2,45,94.8,1.2,4.7
2026-03-13,Friday,Cardiology,Perfusions/IV,GLUCOSE 5% 100ML,Yes,56,No,21,2,3,3.9,64,96.6,1.2,3.5
2026-03-13,Friday,Surgery,Antibiotics,AMOXICLAV SZ 875/125,Yes,42,No,54,19,3,0.5,67,97.6,3.4,1.3
2026-03-13,Friday,Surgery,Analgesics,OXYNORM INSTANT 5MG,Yes,53,No,77,29,3,3.0,65,96.1,0.3,4.9
2026-03-13,Friday,Surgery,Cardiovascular,ENTRESTO 49MG,Yes,56,No,25,6,3,0.7,57,92.6,1.4,2.2
2026-03-13,Friday,Surgery,Anticoagulants,CLEXANE 40MG,Yes,61,No,22,9,3,1.1,82,97.8,2.4,3.2
2026-03-13,Friday,Surgery,Diuretics,BURINEX 1MG,Yes,61,No,34,9,3,1.1,67,94.2,1.2,4.4
2026-03-13,Friday,Surgery,Antidiabetics,TOUJEO 300UI,Yes,65,No,40,16,3,1.2,61,94.2,2.2,3.8
2026-03-13,Friday,Surgery,Neurology/Psych,LORAZEPAM EG 1MG,Yes,52,No,33,11,3,0.6,76,95.7,1.6,0.5
2026-03-13,Friday,Surgery,Perfusions/IV,PARACETAMOL BBR 1G,Yes,23,No,47,14,3,3.4,77,97.5,1.5,3.7
2026-03-13,Friday,Orthopaedics,Antibiotics,CEFAZOLINE VI 1G,Yes,73,No,53,10,3,5.1,42,96.0,2.2,0.2
2026-03-13,Friday,Orthopaedics,Analgesics,DAFALGAN 1G,Yes,87,No,55,10,3,3.0,47,97.4,2.1,1.4
2026-03-13,Friday,Orthopaedics,Cardiovascular,CEDOCARD 10MG,Yes,86,Yes,15,3,3,3.1,41,95.3,2.1,5.3
2026-03-13,Friday,Orthopaedics,Anticoagulants,CLEXANE 40MG,Yes,60,No,44,10,3,4.0,61,95.4,1.0,4.9
2026-03-13,Friday,Orthopaedics,Respiratory,PULMICORT 1MG,Yes,74,No,32,9,3,3.2,51,100,1.9,2.8
2026-03-13,Friday,Orthopaedics,Antidiabetics,REPAGLINIDE EG 1MG,Yes,52,No,25,4,3,4.6,49,99.1,0.4,6.5
2026-03-13,Friday,Orthopaedics,Neurology/Psych,HALDOL 2MG/ML,Yes,41,No,34,4,3,4.6,48,95.6,2.3,3.0
2026-03-13,Friday,Orthopaedics,Perfusions/IV,PARACETAMOL BBR 1G,Yes,70,No,28,3,3,3.4,52,94.7,1.1,3.9
2026-03-13,Friday,Oncology,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,16,No,44,6,3,3.4,54,97.9,3.1,3.9
2026-03-13,Friday,Oncology,Analgesics,TARADYL 10MG,Yes,14,No,52,9,3,2.4,60,95.4,4.2,3.9
2026-03-13,Friday,Oncology,Anticoagulants,CLEXANE 40MG,Yes,30,Yes,31,3,3,0.5,67,97.2,1.9,7.0
2026-03-13,Friday,Oncology,Respiratory,OXYGENE MEDICAL S05,Yes,88,No,25,3,3,2.8,60,99.0,2.5,3.2
2026-03-13,Friday,Oncology,Antidiabetics,TOUJEO 300UI,Yes,36,No,51,4,3,2.7,48,100,2.0,6.0
2026-03-13,Friday,Oncology,Neurology/Psych,XANAX 0.25MG,Yes,24,No,23,4,3,3.5,68,97.6,1.2,5.1
2026-03-13,Friday,Oncology,Gastro/Digestive,BUSCOPAN 10MG,Yes,30,No,53,6,3,1.6,68,95.3,2.8,4.3
2026-03-13,Friday,Oncology,Perfusions/IV,NACL 0.9% 100ML,Yes,100,No,26,4,3,4.1,68,98.0,2.3,4.9
2026-03-13,Friday,Psychiatry,Antibiotics,AMOXICLAV SZ 875/125,Yes,65,No,20,2,7,9.5,25,94.0,3.5,4.7
2026-03-13,Friday,Psychiatry,Cardiovascular,CORDARONE 150MG,Yes,78,No,49,3,7,8.3,38,95.5,0.4,5.1
2026-03-13,Friday,Psychiatry,Anticoagulants,PRADAXA 150MG,Yes,59,No,44,3,7,6.8,28,96.0,0.9,1.7
2026-03-13,Friday,Psychiatry,Diuretics,SPIRONOLACTONE EG 25MG,Yes,62,No,33,2,7,8.3,31,97.6,2.6,0.1
2026-03-13,Friday,Psychiatry,Respiratory,LYSOMUCIL 10% 300MG,Yes,80,No,23,2,7,9.3,22,96.7,1.4,0
2026-03-13,Friday,Psychiatry,Antidiabetics,EZETIMIBE EG 10MG,Yes,20,No,41,1,7,7.1,35,95.3,2.0,3.1
2026-03-13,Friday,Psychiatry,Neurology/Psych,XANAX 0.25MG,Yes,85,No,30,2,7,7.8,36,94.7,3.3,5.4
2026-03-13,Friday,Psychiatry,Gastro/Digestive,NEXIAM 20MG,Yes,100,No,37,1,7,7.5,51,97.9,0,0
2026-03-13,Friday,Psychiatry,Perfusions/IV,NACL 0.9% 250ML,Yes,56,No,28,1,7,8.1,38,92.5,2.4,3.7
2026-03-13,Friday,Neurology,Antibiotics,FLUCLOXACILLINE FK 2G,Yes,65,No,30,4,3,4.1,44,100,3.1,5.7
2026-03-13,Friday,Neurology,Analgesics,IBUPROFEN EG 600MG,Yes,61,No,18,2,3,2.1,52,97.4,1.5,0
2026-03-13,Friday,Neurology,Cardiovascular,CEDOCARD 10MG,Yes,89,No,38,4,3,4.0,48,100,1.8,2.2
2026-03-13,Friday,Neurology,Anticoagulants,CLEXANE 60MG,Yes,47,No,62,7,3,4.3,39,96.0,3.1,0
2026-03-13,Friday,Neurology,Diuretics,BURINEX 1MG,Yes,72,No,25,4,3,4.2,39,99.1,2.3,3.5
2026-03-13,Friday,Neurology,Respiratory,ATROVENT 0.25MG,Yes,68,No,37,5,3,4.0,51,96.0,1.0,1.6
2026-03-13,Friday,Neurology,Antidiabetics,EZETIMIBE EG 10MG,Yes,71,No,13,2,3,4.5,35,100,1.3,2.6
2026-03-13,Friday,Neurology,Neurology/Psych,DIAZEPAM EG 10MG,Yes,63,No,70,17,3,5.1,36,98.4,2.6,5.5
2026-03-13,Friday,Emergency,Antibiotics,CLAMOXYL 1G,Yes,23,No,20,7,3,1.8,67,98.8,2.1,3.5
2026-03-13,Friday,Emergency,Analgesics,IBUPROFEN EG 600MG,Yes,59,No,18,6,3,1.3,58,100,0.7,5.3
2026-03-13,Friday,Emergency,Cardiovascular,BISOPROLOL VI 5MG,Yes,51,Yes,19,8,3,0.5,87,96.8,4.3,4.7
2026-03-13,Friday,Emergency,Diuretics,SPIRONOLACTONE EG 25MG,Yes,35,No,25,11,3,0.5,72,97.6,3.3,2.6
2026-03-13,Friday,Emergency,Respiratory,ACETYLCYSTEINE EG 600MG,Yes,45,No,44,23,3,0.5,81,97.1,2.4,3.3
2026-03-13,Friday,Emergency,Antidiabetics,METFORMINE VI 850MG,Yes,11,No,24,10,3,1.2,78,98.6,2.1,1.8
2026-03-13,Friday,Emergency,Neurology/Psych,XANAX 0.25MG,Yes,77,No,29,13,3,1.2,65,95.1,1.0,3.4
2026-03-13,Friday,Emergency,Perfusions/IV,NACL 0.9% 250ML,Yes,30,Yes,35,13,3,0.5,55,96.3,3.7,3.2
2026-03-13,Friday,Geriatrics,Antibiotics,CIPROFLOXACINE TV 500,Yes,79,No,40,3,3,8.5,51,97.7,0.6,3.1
2026-03-13,Friday,Geriatrics,Cardiovascular,ENTRESTO 49MG,Yes,61,No,39,3,3,3.9,35,97.8,2.2,3.4
2026-03-13,Friday,Geriatrics,Diuretics,HYGROTON 50MG,Yes,80,No,31,2,3,5.5,23,95.9,2.2,5.2
2026-03-13,Friday,Geriatrics,Neurology/Psych,HALDOL 2MG/ML,Yes,100,No,21,3,3,5.1,43,99.6,1.3,4.3
2026-03-13,Friday,Geriatrics,Gastro/Digestive,NEXIAM 20MG,Yes,53,No,41,3,3,5.4,25,99.9,1.8,3.0
2026-03-13,Friday,Geriatrics,Perfusions/IV,NACL 0.9% 100ML,Yes,81,No,26,4,3,5.8,42,97.1,1.1,2.8
2026-03-13,Friday,Pneumology,Antibiotics,CIPROFLOXACINE TV 500,Yes,50,Yes,32,6,3,2.9,48,93.9,1.0,1.7
2026-03-13,Friday,Pneumology,Cardiovascular,CORDARONE 150MG,Yes,66,No,59,12,3,3.6,21,100,2.2,1.4
2026-03-13,Friday,Pneumology,Anticoagulants,CLEXANE 80MG,Yes,29,No,25,2,3,2.2,42,99.6,1.0,3.9
2026-03-13,Friday,Pneumology,Diuretics,KALIUM RETARD 600MG,Yes,100,No,40,9,3,1.9,52,95.2,1.2,1.5
2026-03-13,Friday,Pneumology,Respiratory,ACETYLCYSTEINE EG 600MG,Yes,71,No,44,6,3,5.0,55,98.0,3.4,4.7
2026-03-13,Friday,Pneumology,Antidiabetics,FORXIGA 10MG,Yes,81,No,26,5,3,4.0,46,97.8,2.7,5.0
2026-03-13,Friday,Pneumology,Gastro/Digestive,PANTOMED 40MG,Yes,100,No,22,5,3,3.7,37,93.9,4.6,5.5
2026-03-13,Friday,Gastro,Antibiotics,AMOXICLAV SZ 875/125,Yes,100,No,23,5,3,3.5,37,98.2,2.0,5.4
2026-03-13,Friday,Gastro,Analgesics,DAFALGAN 1G,Yes,78,No,55,6,3,3.9,22,96.2,3.5,3.0
2026-03-13,Friday,Gastro,Cardiovascular,ENTRESTO 49MG,Yes,73,No,18,5,3,3.3,43,98.6,3.0,0
2026-03-13,Friday,Gastro,Anticoagulants,ELIQUIS 5MG,Yes,74,No,21,5,3,2.3,43,97.7,1.5,4.3
2026-03-13,Friday,Gastro,Diuretics,HYGROTON 50MG,Yes,58,No,20,5,3,0.8,40,95.0,3.4,4.0
2026-03-13,Friday,Gastro,Respiratory,DUOVENT 4ML,Yes,57,No,38,11,3,3.0,45,97.8,1.6,3.8
2026-03-13,Friday,Gastro,Antidiabetics,JARDIANCE 10MG,Yes,58,No,23,7,3,5.1,41,97.6,1.6,6.8
2026-03-13,Friday,Gastro,Gastro/Digestive,BUSCOPAN 10MG,Yes,35,Yes,66,9,3,3.6,26,98.2,2.3,6.6
2026-03-13,Friday,Gastro,Perfusions/IV,PARACETAMOL BBR 1G,Yes,68,No,39,11,3,1.8,38,97.5,1.3,0.3
2026-03-16,Monday,Cardiology,Antibiotics,CIPROFLOXACINE TV 500,Yes,67,No,29,6,3,1.6,62,97.8,2.0,3.1
2026-03-16,Monday,Cardiology,Cardiovascular,ENTRESTO 49MG,Yes,36,No,64,18,3,1.9,63,98.5,1.1,4.1
2026-03-16,Monday,Cardiology,Anticoagulants,SINTROM 1MG,Yes,65,No,47,13,3,2.7,56,93.3,3.7,4.3
2026-03-16,Monday,Cardiology,Diuretics,FUROSEMIDE EG 40MG,Yes,56,No,42,10,3,2.6,58,98.8,0,2.1
2026-03-16,Monday,Cardiology,Respiratory,DUOVENT 4ML,Yes,50,No,33,4,3,3.7,68,94.7,0.3,6.8
2026-03-16,Monday,Cardiology,Antidiabetics,METFORMINE VI 850MG,Yes,50,No,28,8,3,4.1,57,97.9,0.9,3.6
2026-03-16,Monday,Cardiology,Neurology/Psych,ZOLPIDEM EG 10MG,Yes,62,Yes,19,4,3,3.1,67,97.8,2.2,2.6
2026-03-16,Monday,Cardiology,Gastro/Digestive,PANTOMED 40MG,Yes,85,No,26,7,3,3.9,40,97.5,1.8,0
2026-03-16,Monday,Surgery,Antibiotics,CIPROFLOXACINE TV 500,Yes,71,No,31,11,3,0.5,84,98.0,2.2,2.1
2026-03-16,Monday,Surgery,Analgesics,TRADONAL ODIS 50MG,Yes,33,No,43,15,3,0.5,74,96.9,3.2,3.2
2026-03-16,Monday,Surgery,Cardiovascular,AMLOR 5MG,Yes,79,No,42,13,3,0.5,72,95.6,1.8,2.1
2026-03-16,Monday,Surgery,Anticoagulants,SINTROM 1MG,Yes,83,No,40,15,3,0.5,79,99.0,0,6.2
2026-03-16,Monday,Surgery,Diuretics,FUROSEMIDE EG 40MG,Yes,67,No,22,6,3,0.9,86,99.8,2.3,0.7
2026-03-16,Monday,Surgery,Respiratory,DUOVENT 4ML,Yes,52,No,30,11,3,0.6,68,94.0,4.7,3.9
2026-03-16,Monday,Surgery,Antidiabetics,REPAGLINIDE EG 1MG,Yes,80,No,44,17,3,1.6,85,100,1.6,3.4
2026-03-16,Monday,Surgery,Neurology/Psych,DIAZEPAM EG 10MG,Yes,68,No,39,12,3,4.1,69,96.7,2.8,4.1
2026-03-16,Monday,Surgery,Gastro/Digestive,ENTEROL 250MG,Yes,64,No,37,11,3,2.9,56,99.8,1.9,1.8
2026-03-16,Monday,Surgery,Perfusions/IV,NACL 0.9% 500ML,Yes,50,No,62,25,3,1.5,57,96.6,2.3,5.6
2026-03-16,Monday,Orthopaedics,Antibiotics,CIPROFLOXACINE TV 500,Yes,58,No,36,10,3,4.0,40,100,1.5,0.6
2026-03-16,Monday,Orthopaedics,Analgesics,IBUPROFEN EG 600MG,Yes,54,Yes,50,16,3,4.3,45,95.4,1.7,1.4
2026-03-16,Monday,Orthopaedics,Cardiovascular,AMLOR 5MG,Yes,67,Yes,28,5,3,5.1,65,96.2,2.1,3.0
2026-03-16,Monday,Orthopaedics,Anticoagulants,ELIQUIS 5MG,Yes,78,No,59,19,3,3.1,79,96.6,2.2,0.7
2026-03-16,Monday,Orthopaedics,Neurology/Psych,LORAZEPAM EG 1MG,Yes,77,No,39,12,3,4.4,64,99.3,1.0,0.1
2026-03-16,Monday,Oncology,Analgesics,DAFALGAN 1G,Yes,20,No,19,2,3,1.9,73,96.8,3.0,0.8
2026-03-16,Monday,Oncology,Cardiovascular,AMLOR 5MG,Yes,50,No,28,3,3,3.3,79,100,2.6,1.4
2026-03-16,Monday,Oncology,Diuretics,LASIX 20MG,Yes,52,No,15,2,3,4.0,81,93.1,0.5,4.6
2026-03-16,Monday,Oncology,Respiratory,PULMICORT 1MG,Yes,19,No,23,3,3,2.4,59,99.4,3.4,3.5
2026-03-16,Monday,Oncology,Antidiabetics,TOUJEO 300UI,Yes,80,No,42,7,3,2.0,62,95.0,2.3,1.5
2026-03-16,Monday,Oncology,Neurology/Psych,SEDISTRESS 200MG,Yes,74,No,34,5,3,3.9,43,99.8,0.8,5.6
2026-03-16,Monday,Oncology,Gastro/Digestive,ENTEROL 250MG,Yes,63,No,30,5,3,1.1,80,96.4,3.5,1.8
2026-03-16,Monday,Oncology,Perfusions/IV,NACL 0.9% 250ML,Yes,47,No,51,4,3,4.3,70,95.8,1.5,0
2026-03-16,Monday,Psychiatry,Analgesics,MORPHINE HCL 10MG,Yes,37,No,48,3,7,10.1,29,95.2,0.5,4.6
2026-03-16,Monday,Psychiatry,Cardiovascular,LIPITOR 40MG,Yes,84,No,44,3,7,9.1,20,99.6,2.6,4.2
2026-03-16,Monday,Psychiatry,Anticoagulants,CLEXANE 60MG,Yes,59,No,35,1,7,9.3,25,95.3,0.5,4.4
2026-03-16,Monday,Psychiatry,Diuretics,BURINEX 1MG,Yes,99,No,41,3,7,8.1,26,98.4,0,0.9
2026-03-16,Monday,Psychiatry,Respiratory,ACETYLCYSTEINE EG 600MG,Yes,58,No,40,2,7,8.6,40,96.4,0,1.1
2026-03-16,Monday,Psychiatry,Neurology/Psych,HALDOL 2MG/ML,Yes,35,No,17,1,7,10.5,49,96.5,2.4,2.1
2026-03-16,Monday,Psychiatry,Gastro/Digestive,ENTEROL 250MG,Yes,81,No,43,3,7,9.1,36,98.0,1.8,3.7
2026-03-16,Monday,Neurology,Antibiotics,CLAMOXYL 1G,Yes,92,No,28,3,3,5.8,52,97.9,2.3,1.4
2026-03-16,Monday,Neurology,Analgesics,IBUPROFEN EG 600MG,Yes,69,No,34,5,3,3.0,32,96.3,2.3,3.8
2026-03-16,Monday,Neurology,Cardiovascular,AMLOR 5MG,Yes,49,No,22,3,3,3.7,67,97.3,1.5,1.5
2026-03-16,Monday,Neurology,Anticoagulants,SINTROM 1MG,Yes,65,Yes,65,15,3,2.8,53,95.8,1.9,4.2
2026-03-16,Monday,Neurology,Diuretics,KALIUM RETARD 600MG,Yes,42,No,46,5,3,3.9,48,100,0.8,3.8
2026-03-16,Monday,Neurology,Respiratory,ATROVENT 0.25MG,Yes,76,No,26,4,3,4.6,59,98.3,1.4,2.9
2026-03-16,Monday,Neurology,Antidiabetics,REPAGLINIDE EG 1MG,Yes,59,No,30,5,3,2.3,49,98.9,2.5,4.8
2026-03-16,Monday,Neurology,Neurology/Psych,SEDISTRESS 200MG,Yes,44,No,51,7,3,3.2,33,98.6,1.6,0.1
2026-03-16,Monday,Emergency,Antibiotics,FLUCLOXACILLINE FK 2G,Yes,90,No,54,26,3,0.8,87,96.5,2.1,5.2
2026-03-16,Monday,Emergency,Analgesics,TRADONAL ODIS 50MG,Yes,55,No,42,19,3,1.1,82,94.9,2.7,1.7
2026-03-16,Monday,Emergency,Anticoagulants,CLEXANE 80MG,Yes,60,Yes,36,12,3,1.1,84,97.4,2.5,1.4
2026-03-16,Monday,Emergency,Respiratory,ATROVENT 0.25MG,Yes,47,No,28,15,3,1.0,93,100,4.0,3.0
2026-03-16,Monday,Emergency,Gastro/Digestive,ENTEROL 250MG,Yes,46,Yes,31,13,3,0.6,72,98.4,1.7,2.7
2026-03-16,Monday,Emergency,Perfusions/IV,GLUCOSE 5% 250ML,Yes,7,No,31,16,3,1.2,86,97.7,1.6,5.7
2026-03-16,Monday,Geriatrics,Antibiotics,AMOXICLAV SZ 875/125,Yes,70,No,25,2,3,6.6,53,99.7,2.8,1.8
2026-03-16,Monday,Geriatrics,Analgesics,IBUPROFEN EG 600MG,Yes,100,No,17,2,3,6.8,38,99.4,2.6,2.1
2026-03-16,Monday,Geriatrics,Cardiovascular,BISOPROLOL VI 5MG,Yes,80,No,18,1,3,9.2,47,99.5,0,3.7
2026-03-16,Monday,Geriatrics,Anticoagulants,PRADAXA 150MG,Yes,83,No,35,3,3,5.7,33,95.5,1.6,1.9
2026-03-16,Monday,Geriatrics,Diuretics,BURINEX 1MG,Yes,62,Yes,47,6,3,5.0,38,98.6,0.6,3.3
2026-03-16,Monday,Geriatrics,Antidiabetics,TOUJEO 300UI,Yes,46,No,56,8,3,4.6,42,100,2.4,2.2
2026-03-16,Monday,Geriatrics,Neurology/Psych,XANAX 0.25MG,Yes,87,No,27,1,3,7.2,48,97.1,1.1,5.3
2026-03-16,Monday,Geriatrics,Gastro/Digestive,MOVICOL SACHET,Yes,86,No,27,2,3,7.3,35,98.3,1.6,7.4
2026-03-16,Monday,Geriatrics,Perfusions/IV,NACL 0.9% 100ML,Yes,53,No,16,2,3,7.1,46,98.0,2.2,2.6
2026-03-16,Monday,Pneumology,Antibiotics,CIPROFLOXACINE TV 500,Yes,78,No,46,10,3,2.7,76,98.4,0.9,3.5
2026-03-16,Monday,Pneumology,Cardiovascular,BISOPROLOL VI 5MG,Yes,60,No,44,9,3,2.4,70,93.3,0.9,7.8
2026-03-16,Monday,Pneumology,Anticoagulants,CLEXANE 80MG,Yes,63,No,29,4,3,2.4,51,97.8,1.0,6.4
2026-03-16,Monday,Pneumology,Respiratory,OXYGENE MEDICAL S05,Yes,67,Yes,43,4,3,4.2,45,100,2.9,4.3
2026-03-16,Monday,Pneumology,Neurology/Psych,SEDISTRESS 200MG,Yes,59,No,14,2,3,2.3,53,97.6,0.8,4.3
2026-03-16,Monday,Pneumology,Perfusions/IV,GLUCOSE 5% 100ML,Yes,57,Yes,39,4,3,3.3,48,100,2.5,6.5
2026-03-16,Monday,Gastro,Antibiotics,CEFAZOLINE VI 1G,Yes,49,No,32,6,3,0.6,44,92.1,1.7,3.6
2026-03-16,Monday,Gastro,Analgesics,DAFALGAN 1G,Yes,36,No,59,17,3,3.4,39,96.6,2.2,6.1
2026-03-16,Monday,Gastro,Gastro/Digestive,MOVICOL SACHET,Yes,64,No,42,11,3,1.8,36,98.8,2.9,2.8
2026-03-16,Monday,Gastro,Perfusions/IV,NACL 0.9% 100ML,Yes,73,No,24,3,3,3.5,39,96.7,2.1,4.0
2026-03-17,Tuesday,Cardiology,Cardiovascular,LIPITOR 40MG,No,82,No,51,13,2,2.7,43,97.1,1.7,4.3
2026-03-17,Tuesday,Cardiology,Anticoagulants,PRADAXA 150MG,No,47,No,41,7,2,3.0,53,94.5,1.1,1.9
2026-03-17,Tuesday,Cardiology,Diuretics,KALIUM RETARD 600MG,No,26,No,55,11,2,3.5,41,96.7,1.3,10.9
2026-03-17,Tuesday,Cardiology,Respiratory,PULMICORT 1MG,No,51,No,21,2,2,0.9,46,99.7,3.6,0
2026-03-17,Tuesday,Cardiology,Neurology/Psych,LORAZEPAM EG 1MG,No,83,No,24,6,2,3.4,36,96.3,2.5,0.5
2026-03-17,Tuesday,Surgery,Antibiotics,CEFAZOLINE VI 1G,No,82,No,69,26,2,0.9,52,99.2,3.0,0.4
2026-03-17,Tuesday,Surgery,Analgesics,MORPHINE HCL 10MG,No,57,No,37,6,2,1.0,52,99.2,0.3,2.7
2026-03-17,Tuesday,Surgery,Anticoagulants,CLEXANE 60MG,No,61,No,37,16,2,2.6,53,97.7,1.2,2.7
2026-03-17,Tuesday,Surgery,Diuretics,KALIUM RETARD 600MG,No,55,No,26,10,2,3.0,58,93.6,2.2,6.5
2026-03-17,Tuesday,Surgery,Antidiabetics,REPAGLINIDE EG 1MG,No,95,No,26,4,2,2.0,54,97.7,3.6,1.2
2026-03-17,Tuesday,Surgery,Perfusions/IV,GLUCOSE 5% 250ML,No,68,No,54,22,2,3.8,46,94.3,0.9,0
2026-03-17,Tuesday,Orthopaedics,Antibiotics,CIPROFLOXACINE TV 500,No,69,No,48,14,2,3.9,36,98.4,2.7,2.0
2026-03-17,Tuesday,Orthopaedics,Analgesics,IBUPROFEN EG 600MG,No,46,No,40,10,2,1.7,56,96.9,1.3,0
2026-03-17,Tuesday,Orthopaedics,Anticoagulants,ELIQUIS 5MG,No,75,No,19,4,2,4.7,41,97.4,0.6,4.2
2026-03-17,Tuesday,Orthopaedics,Diuretics,LASIX 20MG,No,100,No,24,7,2,3.4,55,98.5,2.0,2.5
2026-03-17,Tuesday,Orthopaedics,Antidiabetics,EZETIMIBE EG 10MG,No,82,No,23,6,2,3.9,35,95.7,3.0,2.9
2026-03-17,Tuesday,Orthopaedics,Neurology/Psych,XANAX 0.25MG,No,55,No,31,4,2,5.0,38,99.5,1.2,3.8
2026-03-17,Tuesday,Oncology,Antibiotics,CLAMOXYL 1G,No,42,No,35,5,2,1.5,46,100,2.2,3.5
2026-03-17,Tuesday,Oncology,Analgesics,IBUPROFEN EG 600MG,No,75,No,47,5,2,2.8,60,96.9,0.9,4.5
2026-03-17,Tuesday,Oncology,Cardiovascular,ENTRESTO 49MG,No,49,No,23,2,2,3.3,52,99.4,2.3,1.4
2026-03-17,Tuesday,Oncology,Anticoagulants,PRADAXA 150MG,No,56,Yes,27,4,2,3.1,50,99.9,2.3,3.3
2026-03-17,Tuesday,Oncology,Respiratory,LYSOMUCIL 10% 300MG,No,69,No,10,1,2,0.7,39,93.6,2.3,3.4
2026-03-17,Tuesday,Oncology,Antidiabetics,METFORMINE VI 850MG,No,64,No,48,9,2,4.2,54,99.3,2.4,2.6
2026-03-17,Tuesday,Oncology,Neurology/Psych,ZOLPIDEM EG 10MG,No,39,No,39,3,2,2.3,59,98.1,2.6,1.3
2026-03-17,Tuesday,Oncology,Gastro/Digestive,PANTOMED 40MG,No,25,Yes,52,10,2,4.9,48,96.3,1.5,5.7
2026-03-17,Tuesday,Psychiatry,Antibiotics,CEFAZOLINE VI 1G,No,86,No,20,1,7,7.4,20,97.4,0.1,4.9
2026-03-17,Tuesday,Psychiatry,Analgesics,IBUPROFEN EG 600MG,No,100,No,29,1,7,8.8,28,93.2,1.9,6.5
2026-03-17,Tuesday,Psychiatry,Cardiovascular,ENTRESTO 49MG,No,76,No,48,1,7,8.4,16,96.6,0,0.7
2026-03-17,Tuesday,Psychiatry,Diuretics,KALIUM RETARD 600MG,No,88,No,25,1,7,10.1,19,96.3,2.4,0.6
2026-03-17,Tuesday,Psychiatry,Respiratory,DUOVENT 4ML,No,67,No,37,2,7,5.8,29,98.6,3.3,0
2026-03-17,Tuesday,Psychiatry,Antidiabetics,TOUJEO 300UI,No,55,No,30,1,7,8.5,31,95.0,4.6,1.8
2026-03-17,Tuesday,Psychiatry,Neurology/Psych,DIAZEPAM EG 10MG,No,52,No,59,2,7,9.2,15,97.0,2.9,3.4
2026-03-17,Tuesday,Psychiatry,Gastro/Digestive,PRIMPERAN 10MG,No,63,No,48,2,7,8.0,36,97.8,2.9,2.8
2026-03-17,Tuesday,Psychiatry,Perfusions/IV,GLUCOSE 5% 100ML,No,46,No,23,1,7,10.2,21,96.6,1.4,2.5
2026-03-17,Tuesday,Neurology,Antibiotics,CLAMOXYL 1G,No,71,Yes,19,2,2,5.6,43,96.6,0.8,4.0
2026-03-17,Tuesday,Neurology,Cardiovascular,CEDOCARD 10MG,No,72,No,42,7,2,4.0,34,97.6,1.3,4.4
2026-03-17,Tuesday,Neurology,Anticoagulants,CLEXANE 80MG,No,50,No,14,3,2,3.4,44,97.2,2.7,4.1
2026-03-17,Tuesday,Neurology,Diuretics,BURINEX 1MG,No,38,No,9,2,2,2.5,31,95.2,1.8,5.9
2026-03-17,Tuesday,Neurology,Respiratory,PULMICORT 1MG,No,57,No,28,5,2,4.9,45,94.1,0.5,4.8
2026-03-17,Tuesday,Neurology,Antidiabetics,JARDIANCE 10MG,No,61,No,27,6,2,5.0,42,98.0,1.2,1.8
2026-03-17,Tuesday,Neurology,Neurology/Psych,XANAX 0.25MG,No,55,No,46,6,2,4.0,48,93.9,1.4,0
2026-03-17,Tuesday,Neurology,Gastro/Digestive,PANTOMED 40MG,No,29,No,47,8,2,3.3,43,97.5,0.7,5.5
2026-03-17,Tuesday,Neurology,Perfusions/IV,GLUCOSE 5% 250ML,No,64,Yes,33,6,2,3.7,38,93.2,2.3,5.0
2026-03-17,Tuesday,Emergency,Antibiotics,FLUCLOXACILLINE FK 2G,No,66,No,60,32,2,0.8,58,96.2,1.3,1.6
2026-03-17,Tuesday,Emergency,Analgesics,DAFALGAN 1G,No,86,No,68,22,2,2.4,58,94.8,1.4,1.9
2026-03-17,Tuesday,Emergency,Anticoagulants,CLEXANE 40MG,No,39,No,21,4,2,0.5,51,97.0,0.7,4.2
2026-03-17,Tuesday,Emergency,Antidiabetics,METFORMINE VI 850MG,No,54,No,2,1,2,0.5,63,95.2,1.5,1.9
2026-03-17,Tuesday,Emergency,Gastro/Digestive,NEXIAM 20MG,No,41,No,30,8,2,2.3,64,96.9,1.7,4.0
